target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
0,B,0.8195791952311993,51.0256,0.06848986461063708,-0.0918110004003494,0.12486368685864517,0.23768224984194453,0.1356710121035576,32.8205,0.9697635287884623,16.39082001223801,B,0,A,0.025550351404608027,0.12643101894512782,A,A,637.4680503041752,0.5044788356664716
0,A,0.4989343623165041,51.4103,0.7696834337346803,-1.065875311648148,0.17713218684875887,3.412257934490516,-0.5614205403253436,35.3846,0.8046466922387481,14.290760363577052,D,0,D,0.2432895734776021,0.6252541519734852,C,A,26.263776882013303,0.6112884340156283
0,D,0.7284973000641912,51.4103,0.1482283891171643,0.17327975066064222,0.46986805839584744,3.0760053270570724,0.21940002124756575,40.2564,NA,20.17596718809782,B,1,B,0.09810486134061125,0.8512355669529371,A,NA,2919.573087347899,0.522932940985675
0,B,0.7809558296576142,52.9487,0.8681616145231839,-1.2115050725448189,0.37754838385294665,2.0120553987674086,-0.4706201278604567,44.1026,0.9341791390907019,17.028411266875437,A,0,C,0.3157984207901424,0.5435713004471976,NA,NA,448.26084768420543,0.9325648017145496
0,D,0.27174365147948265,54.1026,0.7025655894685972,0.03863082958054975,0.13262342813008784,3.574654769126459,-0.24998392444103956,46.6667,0.4678522227331996,16.26067032794191,B,1,D,0.30202668360849305,0.6800119356551828,A,C,888.8642928278296,0.5093633580416955
1,B,0.7145809447392821,55.2564,1.2413386500071826,2.257889209287289,1.2212309564956996,1.5692436875749778,0.9427370219491422,50,0.5109767958056182,15.692331062072784,C,0,B,0.9076889272163037,0.6306535926124516,B,C,317.3867054852754,0.9449637560910997
0,B,0.5712894923053682,55.641,0.5739654112962593,-0.9288416925936358,0.4446021246185683,1.7464950504082126,-0.01833117287606001,53.0769,NA,13.819551387296242,C,1,A,-0.07688123734911842,0.9193793696335929,B,B,43.926870993196104,0.5480794909405118
1,A,0.891496705589816,56.0256,0.8139065203125233,1.1502349407411234,0.9691553687832524,2.6588924027777034,0.7605875101871789,56.6667,NA,11.62134776952745,C,1,D,0.5512524952335124,1.577375686599351,B,B,3.0822306810109326,0.1348943870970286
1,B,0.028169161174446344,57.9487,1.4335087011273047,1.2667455417836984,0.7061609792353696,1.4591806607681084,0.6552286930382252,59.2308,0.5213615249376744,15.37480845086193,B,1,B,0.4725552395832614,1.1105285954711122,B,B,280.3040610060872,0.19627109629402562
0,A,0.6789978987071663,62.1795,0.1281883656611294,-1.6629025757827356,0.9945277503056094,3.014869064670088,-0.5100468476302922,61.2821,0.433566746301949,13.146748650034231,B,1,C,0.25906410467508606,0.7242997791117097,A,B,13.557944680923695,0.4523048485942481
0,D,0.692498974269256,66.4103,0.4593868918046922,0.6724206527463897,2.1938190116271428,4.154075431009682,-0.08433146867901087,61.5385,0.3318180844653398,13.884006261799582,B,0,C,-0.0041600218087200205,0.6428627416780353,A,A,13.166145597070868,0.4836886577322966
0,C,0.5710401288233697,69.1026,0.734660082924719,0.1092519363226796,0.09066309792283374,3.697614038061336,0.6614362583495677,61.7949,0.4480237509123981,13.993419225719247,D,0,C,0.4582161137545809,0.16629176433200832,C,C,189.1174546665443,0.9122192538501606
0,D,0.8337022461928427,55.2564,0.12276702853650812,1.578205725063233,0.3435471006823469,-0.020401739864287283,0.8490673401392996,57.4359,0.04116736026480794,17.13816079892789,C,0,B,0.6703675875301676,0.5693907542409717,B,A,814.5238028082352,0.738587200553629
0,D,0.29480860754847527,49.8718,0.34215909548195955,1.5234123981126415,0.28592560774609554,3.2982742624102395,0.6903300955891609,54.8718,0.24336405075155199,19.371472108618157,B,0,C,0.5159090392174188,0.33569987986728417,A,C,3936.8895225385954,1.027957025238494
1,D,0.19058647914789617,46.0256,0.35836793748180795,1.3307604323447213,1.0776305004380353,3.0041754772486353,0.6022205012850463,52.5641,0.10316965589299798,17.13074396684717,A,1,C,0.4014044345767509,1.698102053985492,C,D,973.4855924946999,1.246958076041641
0,D,0.1690955189988017,38.3333,0.1882493186074461,1.5234175056568193,0.8088527543554452,2.8858939116616225,0.45070295548066497,48.2051,0.36313094780780375,11.589045289234486,D,0,C,0.2808420521883051,0.3163537996252007,C,C,3.258461783145454,0.5974275105918706
0,B,0.01633870927616954,42.1795,0.4427678110119358,-0.40119003729764974,0.46881027913788476,4.731103511921316,-0.20102947857230902,49.4872,NA,13.03310552364712,B,1,C,-0.055539766129089174,0.7663252409092571,A,B,14.091225346434827,1.63631983549116
0,D,0.11466371105052531,44.1026,0.058859450995705664,-0.43259528674533665,0.5704199175957932,2.0289719835167297,0.009667161386460066,51.0256,NA,15.833336415405373,B,1,B,0.15177537993501145,1.3098827305124772,A,D,188.37264376023904,0.5131538185777502
0,B,0.06390092498622835,36.4103,0.49814780525302493,-0.8330357302513122,0.006479878192955911,4.189415077104416,-0.20273202238604426,45.3846,0.07219259534031153,16.56620296295934,B,0,D,-0.00414307561872454,0.43052694670061614,A,C,206.74563889217356,0.6468268448760237
0,C,0.8054444908630103,32.5641,0.21439361630015666,0.0824198604808783,0.13460105844859935,2.883849478186546,0.21334302658215165,42.8205,0.6871411914471537,12.242021376613312,B,1,B,0.1542988494598568,0.9285343104958917,A,C,6.545607413062494,1.5590107124524606
0,C,0.1328288360964507,31.4103,0.7693185246280341,0.7971919754181729,0.19920161854374438,2.8882612621088195,0.21480025444179773,38.7179,0.8527860280591995,20.29688274946051,C,1,C,-0.04711136648321805,1.5440387375484603,B,C,16436.487690847644,0.6279414839386434
0,D,0.09022940928116441,30.2564,0.49313330829174673,1.272640520149125,0.6217462900824943,3.492349650483469,0.6107443259097636,35.1282,0.8672175528481603,17.661784415247002,B,0,C,0.35815249688929407,0.575213203566526,A,C,3220.73147183242,0.5764365847977213
0,D,0.8926941503304988,32.1795,1.5068663027896423,0.013551815343618712,0.12192530693804547,3.381496205680516,-0.5390108269639313,32.5641,0.08908185944892466,18.510140990799453,C,0,C,0.25129228108003193,0.21128025326777425,B,C,18739.106622249743,0.2686396204178878
0,C,0.7338453179690987,36.7949,0.2360542172376473,-0.4671481615217818,0.46187171686661876,0.3134654213033694,-0.2960615176707506,30,0.013038113247603178,13.430272675169409,D,0,C,0.13577513275872852,0.19729063294823695,C,B,51.639697209004986,0.1460718678025025
0,A,0.5013890918344259,41.4103,1.283844921288939,0.7422325660185007,0.14208605555626327,4.5101290314078595,0.36608324525877833,33.5897,0.4232560701202601,13.979144566802098,C,0,C,-0.09241825729987649,0.2451750575305754,B,C,44.67378220372056,0.28713068347096
1,A,0.27660840190947056,45.641,1.075621418976451,1.7917963749380592,0.10651946532827382,4.211956574501656,0.8806777680292726,36.6667,0.973258450627327,13.324313075330775,B,1,C,0.8480518956351475,1.556583455939009,A,C,61.611779554026775,0.7062758086511021
0,C,0.10789611446671188,49.1026,1.6997526063716883,2.2098750512815384,0.505485483492708,3.780646468711142,0.8750649886205792,38.2051,0.49906808766536415,12.601633569507136,B,0,C,0.6403972663139594,0.6858451732504515,A,B,4.073691331892023,0.42099087472287844
0,B,0.8470262824557722,36.0256,0.8636878006349082,-0.0726125691777236,0.19749070399218238,4.857822684163452,-0.09426916297525167,29.7436,0.994652604451403,14.783806958156696,D,0,D,-0.07161339290840185,0.3646934103228843,A,C,16.630570012455387,1.0148714279499564
0,A,0.7107917184475809,32.1795,1.6513118865830791,-0.4252449508372952,0.2286033834057094,2.499897971713575,0.12502313870936632,29.7436,0.494881821796298,14.033948645860017,C,0,C,0.15993718372542626,0.15243380687989638,B,C,550.7909416810816,0.19348578271616637
0,D,0.8052515939343721,29.1026,1.1538887067323498,1.5721557002911601,0.21038913911680157,1.785874023275983,0.7439793543890119,30,0.12303560134023428,12.038812059321423,D,1,B,0.5276879477766016,0.8423776185471314,C,B,4.669036559822771,1.235917675272846
0,C,0.014512407593429089,26.7949,0.6454287164028083,0.18143870347114305,0.6565361695766609,3.2862110359321783,0.33767195977270603,32.0513,0.5603857615496963,17.071365220186056,B,1,C,0.23690658670365522,0.7506239949122999,A,A,949.4159273622222,0.8699123857859786
0,C,0.2536262022331357,25.2564,0.6091041460621873,-0.26367991845794003,0.8421400949093452,2.8228264066659836,0.21224876400083303,35.8974,0.23929252685047686,10.157224667984188,A,0,C,0.03301670533355154,0.5100945168671722,NA,B,6.67036977390447,0.9205347174574798
0,D,0.40244464785791934,25.2564,1.598994944487438,0.01993802118766419,0.3895142897674976,3.4109771476511583,0.4114700914360583,41.0256,NA,15.353964902251844,B,1,C,0.3209349199049789,0.8300372739726714,A,B,148.99878815300258,0.8067007626871945
0,C,0.33160542557016015,25.641,0.17197535629387117,-1.5312473872114456,0.17548833181590223,0.45698423073269623,-0.48949813609942794,44.1026,0.7860273951664567,12.70752368621016,A,1,A,0.3051638118613858,0.9900250875429812,NA,C,50.97428412058873,1.542529063810937
0,C,0.8671150638256222,28.718,0.7368327579478415,-0.009081044842618458,0.2555325097841862,3.0360715251202524,-0.08453551214188337,47.1795,0.4497818856034428,17.901859761626973,D,1,C,-0.10016417414623635,1.5198933521014149,C,C,288.6586674325606,0.30164014469931644
0,C,0.17498106812126935,31.4103,0.35827913919611737,0.11306926997509689,2.698129915947949,1.8231743189017766,-0.05045269289985299,49.4872,0.4690799191594124,16.43596785218991,B,0,B,0.08889779419012937,0.07073494585172342,A,C,1526.4682641690797,0.5569463907283543
0,A,0.3662984143011272,34.8718,0.36670377635419227,-1.775029251994872,0.6228297370425394,2.9200219824744487,-0.7695292984135449,51.5385,0.40186002384871244,11.383005311339351,B,0,A,0.4662590054608565,0.4467726704217661,A,C,12.068435448822932,0.6451225473334327
1,A,0.02779243723489344,37.5641,0.3431468901137833,0.956296466469164,0.10925747789406193,3.024751749602584,0.41421189485117793,53.5897,0.9023755120579153,17.40707780142464,A,1,C,0.27714664419403656,2.495412183624802,A,B,850.3684724844721,1.5504062249434944
0,A,0.9041281824465841,40.641,0.6614609295169167,-1.5279330575287198,0.40462332889962793,2.848221322378253,-0.8591426443308592,55.1282,0.5636884097475559,16.89233545568796,D,0,C,0.6874636671151904,0.16850184239231447,C,C,1067.680517891884,0.7208076930695385
0,B,0.8410760061815381,42.1795,0.3902433807197686,-0.9247375276004298,0.3876125127362881,1.6544621260055048,-0.433078536298126,56.6667,0.6909966764505953,19.30421011876318,D,1,C,0.039343117464289784,1.4185390235391981,C,C,15511.192690882253,0.613671647687968
0,D,0.9636989433784038,44.4872,0.3151244870783223,0.3218488070593886,0.12068804196089153,3.121133347615705,-0.06848781742155552,59.2308,0.3322742369491607,20.12198020941504,B,1,C,-0.07866304161839875,0.6655472040230679,A,NA,10793.419119542828,0.4421548177510762
0,B,0.6159628676250577,46.0256,1.2502591695311545,-0.4407025125593189,0.2667296452533648,2.3678082875309463,-0.4497592528350651,62.3077,0.09486410627141595,17.764511129663823,B,1,C,0.25968738066162433,1.0018956754273236,A,C,628.8866053219615,0.4273683892236102
0,A,0.12143661244772375,46.7949,0.04865388750951476,-0.2833601784854119,1.1129922294091976,2.4786684877645726,0.05321702128276229,64.8718,0.937903824262321,15.0781711979692,B,0,C,-0.13581944099269663,0.2886088664441643,A,B,151.25101238204235,0.34877815525811645
0,C,0.925364246359095,47.9487,0.22588010914425097,1.2854824554760327,0.23629241494408523,2.688434570426433,0.4462328194640577,67.9487,0.6710190637968481,13.265279393749687,A,1,B,0.2729149529412546,0.922820868806845,NA,C,44.387473696248996,0.42222275833284884
0,B,0.12460144842043519,53.718,0.5123634629530374,-0.29980684294652105,0.528784417289121,0.2703933584171907,-0.26206451328471303,70.5128,NA,11.896032618309675,D,1,A,0.08962394438920969,0.7651102137822214,C,A,13.914882048143031,1.0961743893213403
0,D,0.5560795348137617,60.641,0.448667194450162,0.18582703728625438,0.2494136710175571,0.2352793551558089,0.4454403077252209,71.5385,0.11311376839876175,17.63886820925798,D,1,A,0.11042674647178115,0.7876601236652021,C,C,1575.7262433432122,0.9107874634255114
0,A,0.18023877637460828,64.4872,1.5521095154317655,0.1089801064647053,0.0068268551823128095,4.559950579233714,0.28143006330356,71.5385,0.8477908575441688,13.877248779908026,A,0,C,-0.020615004437671045,0.6099827882820915,B,B,14.868995846595272,0.43596978464656083
1,D,0.9882890563458204,69.4872,0.41017943785914146,1.0782684271203182,0.025776487388075687,2.94608286395697,0.7254039249382913,69.4872,0.44681944185867906,13.356884979390092,C,1,C,0.45346584905971554,0.8707247507629053,B,C,74.80079718871724,1.3557639977321339
0,B,0.7015029401518404,79.8718,0.10548451173045777,-0.9063413017058666,0.1232277269118444,2.564864085406676,-0.2257543089799583,46.9231,0.4018803893122822,12.86185061662386,B,0,B,0.07612203427156382,0.31088856389361985,NA,C,9.140695144726127,1.0949081150144628
0,A,0.25469309370964766,84.1026,0.40401747765056506,0.37243946556129026,0.44398016102164617,3.1377168034989706,0.41501624369993806,48.2051,0.4322142021264881,20.040927718072403,B,0,C,0.16337623202182577,0.4748771549893218,B,D,9812.506645526757,1.1754567242916787
0,A,0.7981633620802313,85.2564,1.304972602790042,0.3049848234628758,0.0550495222521519,2.324349520759049,0.11723970249295235,50,0.6636044138576835,10.29165154438358,A,0,C,-0.016574180055082047,0.5564694589334709,NA,A,4.809281727347883,0.5320877844008965
1,D,0.3742945382837206,85.2564,2.152018096793628,1.35373455231815,0.2067750737413449,3.0024850536113727,0.644279120489955,53.0769,0.1823693250771612,14.877047561859674,B,1,C,0.6022502021422422,1.0022895870993702,A,B,317.818406449196,0.5305325111939028
0,C,0.886694893008098,86.0256,0.09674790682832286,-0.5031669272763646,0.2875147820518946,1.856342645688262,-0.46409187046810985,55.3846,0.8383387599606067,18.39939832654825,D,0,C,0.05896933355042519,0.19239525900253998,C,A,2913.0915616695966,0.3409915825415371
0,C,0.13653665501624346,86.0256,1.9477392344876217,-0.5765603584271168,0.8498608552824589,3.3451784379100395,-0.3874692232348025,56.6667,0.9173729750327766,19.477648160170112,C,1,C,0.19889436275927516,1.2704312330926029,B,A,20262.42493134878,1.4813456827854294
0,A,0.9031090894713998,82.9487,0.49821015930403245,-1.6254126692883335,0.008555096216306004,3.0479954530872333,-0.24856127938255668,56.1538,0.7983010632451624,18.45379376928672,A,0,C,-0.0829274973049227,0.49588912474168456,A,C,2392.8504287590267,0.5308436860135861
0,D,0.9023481430485845,80.641,0.7715029240930191,1.329953878224022,0.6997839093426311,2.504965414020876,0.9039050894789398,53.8462,0.5030562817119062,11.076649565436043,B,0,C,0.8178191899755536,0.3695681316340106,A,C,3.0175741999757624,0.6258653408839556
0,A,0.8589765012729913,78.718,0.2782286732461342,1.7677614925385392,0.27140952644818045,3.201721714742635,0.7391884098760784,51.2821,0.25445949705317616,13.881112419421257,B,0,C,0.45025775357964876,0.5530130854364164,A,A,55.37802939846984,1.1799634749502448
0,B,0.5318977504502982,78.718,0.7327852777517261,0.3921693986888226,0.7799037576220892,4.568257687029487,0.4900455651804805,50,0.6672454357612878,11.330468749314953,B,0,D,0.38270426289395326,0.4526908518114288,A,C,6.780974757059785,0.38237299190780977
0,C,0.8263401768635958,77.5641,0.6180264236684171,2.2227901958838254,0.09283425139257077,0.23534637571031802,0.4454565988853574,47.9487,0.941099374787882,16.72729374294235,C,0,B,0.23932595758576672,0.426333635145974,B,NA,573.183294927166,0.2984712485852754
0,A,0.935098415473476,59.8718,0.2511858444789179,-0.18986697966094204,0.7802261959432272,3.3022167062103125,-0.2066911030560732,29.7436,0.980761029291898,18.300647219778146,A,1,C,0.05287421533732325,0.7377562880619151,NA,C,2838.0474054996257,0.9718438377415061
0,A,0.5648882868699729,62.1795,1.0479369562297176,-1.732993627905668,0.19018043889476913,-0.0878615804810905,-0.9029960948973894,29.7436,0.05229727388359606,18.159632890566726,B,0,A,0.8199580147720099,0.32026133091088443,A,C,9130.010328374783,0.25702623064495667
0,B,0.39451382984407246,62.5641,1.2128422407733357,-0.07295809001332887,0.31906683858759877,3.3938231425263115,-0.3517947648651898,31.2821,0.3824045213405043,16.070099569342872,B,1,C,0.09585743335441124,0.6167683530557189,A,B,1980.5892387190145,0.5500594098977698
0,A,0.1872331069316715,99.4872,0.7902231826778829,-1.4666569356209986,0.7122871194305828,4.637073127578148,-0.568869411945343,57.9487,NA,12.458950535900454,C,1,B,0.38767984698958957,0.9464501897457247,B,A,44.879516432303326,0.3674389399114086
1,B,0.8834995615761727,99.1026,0.3015463520586069,-1.468324289330496,0.29014771898162894,3.501752217579601,-0.829933166038245,61.7949,0.5478876989800483,16.94057121139729,B,1,C,0.7601237365225461,1.3287372493142056,A,C,236.39512638518184,0.2288546489889833
0,B,0.23387003992684186,97.5641,2.9692359023279837,0.9346275561034358,0.9558019592839279,2.459062338966868,0.327868583612144,64.8718,0.30446452158503234,15.167913643363825,B,1,C,-0.006489313734491742,1.0705916718476174,A,B,1162.058363071952,0.9617912268747512
0,D,0.9443268175236881,94.1026,0.40447260129591345,1.1421421631721567,0.1421277745070559,3.3323077226711737,0.5650691380724311,68.4615,0.40230482653714716,11.10739370507861,B,0,C,0.24729282053548723,0.3426367545151937,A,NA,3.171071307159536,0.5589251024200412
0,A,0.6582152238115668,91.0256,1.8229559016973238,0.35792383269918093,0.08973321588430463,3.5818551418032523,0.5081727504730225,70.7692,0.02759578637778759,14.795255356947322,B,0,C,0.32942984939588715,0.5695029317084557,A,C,73.34411807440549,2.3187355312059323
1,D,0.15953236958011985,86.4103,0.22879458718412118,-2.4483066273973906,0.15993390649987044,3.8225720225307205,-0.8804184999316931,72.0513,0.8489936871919781,11.722423841423218,C,1,C,0.741671750069766,0.9770839169762021,B,B,15.856720634918393,1.3608790710029306
1,C,0.9538643455598503,83.3333,0.4257451545079534,-1.760696234531912,0.2554788264484964,1.769842058715021,-0.7139739980921149,73.8462,0.03103370266035199,12.682906597383651,A,1,C,0.4477861082081416,1.0845340653210704,NA,A,18.229071956878926,0.7723277837232644
1,B,0.15530826011672616,79.1026,1.6761078179135391,1.042580044498554,0.7620829717539803,2.3923273290654508,0.8301684157922864,75.1282,0.6522918315604329,16.645003501965185,B,1,B,0.6852725219498739,0.8647579533927324,A,C,NA,0.4772651751464354
1,A,0.9559940840117633,75.2564,0.8432916523471381,1.605088592984348,0.5599457516495698,2.496261492379952,0.9160348372533917,76.6667,NA,14.222671944100576,A,0,B,0.8745779952770593,0.38054374171336425,NA,A,147.33103309812515,0.5315756897501777
0,A,0.6523462503682822,71.4103,0.3432873567298896,0.2520702649434091,0.22708331281717414,2.051886675067405,-0.21777019323781133,77.6923,0.31261103809811175,20.157395323635146,B,0,B,-0.10484382700008149,0.4116278254243959,A,D,5317.986645978485,0.5128341227127874
1,C,0.027041782392188907,66.7949,0.49292879109188903,-1.6206889954681591,0.45228689739260125,0.6950350893916815,-0.8585876072756946,79.7436,0.9869101003278047,15.28531895509436,C,0,C,0.7974815930957813,0.4004263147713919,B,C,NA,0.765453793091567
0,B,0.4228809631895274,60.2564,1.0133826757024686,0.4750773191889932,0.2911626851176105,2.743109232731395,0.30301540065556765,81.7949,0.8289269390515983,12.965526681762748,C,0,C,0.01220515535269373,0.36527667547263626,B,C,38.486721408297264,0.928302104931973
1,D,0.20214104908518493,55.2564,0.5190463562741086,-1.3190780069997428,0.7275357611383206,2.597884335205723,-0.7610951000824571,83.3333,0.6077179301064461,14.262175561313729,B,0,C,0.5956602554105278,0.48785070004266645,A,A,94.01749427591552,0.8474522546689295
1,A,0.6200475476216525,51.4103,0.4766922731888972,-1.0564792550379205,0.8488591373949477,3.7270697978249356,-0.656272697262466,85.1282,0.13811263581737876,16.07715203459372,B,0,C,0.4433354939492438,0.5370991888406429,A,C,56.4954625588747,0.7330737935365506
1,C,0.9220698087010533,47.5641,1.1546342920895665,-2.271944986454339,0.896044020570255,1.8419051230366026,-0.9768206025473773,86.4103,0.8709271622356027,15.150920007532322,B,0,C,1.1384143513078024,0.4587721872253866,B,C,208.4032741745805,1.2673599694493636
1,D,0.576818514848128,46.0256,0.8576737803045631,0.6773174850765702,0.11659532084025312,3.7531148899149356,0.5941326995380223,87.9487,0.5770877429749817,12.085098548982653,C,0,C,0.37067965442382034,0.39671015365078155,B,C,4.605237515800774,0.17978207761274734
1,B,0.143639498623088,42.5641,0.8306373814941348,0.3183034898762227,0.19987516387675594,1.6891424444213692,-0.17297799605876207,89.4872,0.7991725706961006,15.64377504045644,B,1,B,0.025900430776541743,1.40839238821299,A,B,244.00651171279287,0.5016719585746846
1,A,0.36508478643372655,39.8718,1.4454822658640958,2.529098831056623,0.5051773291237962,1.661940280550077,0.8456905269995332,93.3333,0.028196206083521247,15.365369487079638,B,1,C,0.817668536110898,0.8745223198778169,A,C,167.00229586681968,0.6027174240940324
1,D,0.05330955400131643,36.7949,0.5993440670073722,-1.3863506588226042,0.06663384063928426,-0.1324786158281488,-0.574921459890902,95.3846,0.2563577403780073,18.44741685568904,C,1,A,0.40614527217470126,0.9116938029205686,B,C,3193.697687409974,0.836864447676765
0,D,0.11556596262380481,33.718,0.5800371333701282,-1.1220334379975765,0.9970462963308804,1.441398035435001,-0.18346737558022141,98.2051,0.756766913458705,17.791580781259395,D,0,C,0.08373430664008963,0.627956440790624,C,NA,1002.0896889240826,0.32254073815365414
0,B,0.7256839326582849,40.641,0.4061519874297628,-1.0082050695398408,0.15688450254205177,4.177314016365609,-0.14343535341322422,56.6667,0.829948304919526,20.009044313404978,A,1,C,0.2110026926972639,1.457156054734319,A,C,15221.155073607772,1.6235570461167794
0,A,0.16814660234376788,38.3333,0.12803826902832552,1.926590890226798,0.23838533659127514,2.3427081084905383,0.8326711263507605,59.2308,0.5237122487742454,17.74905798435571,C,1,B,0.5094724746485246,0.9045792620797009,B,B,1857.408044346759,0.6801751540286
1,A,0.9584490342531353,33.718,0.5871485670236953,0.8199678836661584,0.015693779212076705,1.9179695841232676,0.4943574573844671,60.7692,0.6379375902470201,13.034395504764294,B,1,C,0.38264252325421944,1.1366741608433435,A,C,74.73118355580664,1.5000313998431816
0,C,0.060459393775090575,29.1026,0.7507967729507945,0.9718829771136375,1.1056521473071423,1.0640146822186858,0.4039608701132238,63.0769,0.4879056056961417,19.327080025119272,D,0,C,0.13132178751817297,0.5230645441085602,A,B,NA,0.6588138723177678
0,A,0.9734744385350496,25.2564,0.29472714069818073,0.4157878389839505,0.9527529089316042,2.679220115978592,0.4543221457861364,64.1026,0.5818385980091989,15.233404961800396,D,0,C,0.06924534759046241,0.3352950115403248,C,A,184.23986485234127,2.152909117893275
0,A,0.4921891079284251,24.1026,0.4447461183417831,1.9012119045346936,0.08431755779537717,1.8775302393203925,0.3682368132285774,64.359,0.10037002270109951,19.486838204516623,C,0,B,0.24296401995357939,0.24721996332827195,NA,A,10854.608156278291,0.8360161253546734
0,B,0.7029211067128927,22.9487,0.4571873421214562,1.1453782850159118,0.023731936095336102,1.4367250699753122,0.6348491455428302,74.359,0.8416139686014503,17.27194535333647,B,0,B,0.2881554139819248,0.6264870275164286,A,C,1910.5211026832892,0.32254997389602
0,B,0.723831171169877,22.9487,0.2577462836063125,0.5894599481792862,0.12444799472355157,4.083054402580403,0.45664206612855196,71.2821,0.4024938747752458,17.741007511850675,B,0,C,0.10015880391326361,0.11028265310747178,A,C,3720.794625513726,0.6221417741824244
0,B,0.7641345888841897,22.1795,0.7614924439473572,-1.3225405090297853,0.103359116275519,4.00176037534945,-0.668400033377111,67.9487,0.7726046137977391,18.75400647693013,B,0,C,0.5095430730190504,0.5955472118485592,A,C,4348.4575542080765,0.4778185948646227
